target,location,truth_date,year_week,value
ARI incidence,LV,2023-10-29,2023-W43,1153.6
ARI incidence,LV,2023-10-22,2023-W42,1249.6
ARI incidence,LV,2023-10-15,2023-W41,976.5
ARI incidence,LV,2023-10-08,2023-W40,1041.1
ARI incidence,LV,2023-05-21,2023-W20,1269.5
ARI incidence,LV,2023-05-07,2023-W18,1504.0
ARI incidence,LV,2023-04-30,2023-W17,1848.0
ARI incidence,LV,2023-04-23,2023-W16,1649.2
ARI incidence,LV,2023-04-16,2023-W15,1617.5
ARI incidence,LV,2023-04-09,2023-W14,1740.8
ARI incidence,LV,2023-04-02,2023-W13,1960.3
ARI incidence,LV,2023-03-26,2023-W12,1830.6
ARI incidence,LV,2023-03-19,2023-W11,1880.0
ARI incidence,LV,2023-03-12,2023-W10,1973.8
ARI incidence,LV,2023-03-05,2023-W09,2083.4
ARI incidence,LV,2023-02-26,2023-W08,1965.7
ARI incidence,LV,2023-02-19,2023-W07,1942.7
ARI incidence,LV,2023-02-12,2023-W06,1898.1
ARI incidence,LV,2023-02-05,2023-W05,2046.1
ARI incidence,LV,2023-01-29,2023-W04,2007.7
ARI incidence,LV,2023-01-22,2023-W03,2199.3
ARI incidence,LV,2023-01-15,2023-W02,2232.0
ARI incidence,LV,2023-01-08,2023-W01,2573.5
ARI incidence,LV,2023-01-01,2022-W52,2540.4
ARI incidence,LV,2022-12-25,2022-W51,2505.1
ARI incidence,LV,2022-12-18,2022-W50,2555.0
ARI incidence,LV,2022-12-11,2022-W49,2901.2
ARI incidence,LV,2022-12-04,2022-W48,2492.7
ARI incidence,LV,2022-11-27,2022-W47,2443.6
ARI incidence,LV,2022-11-20,2022-W46,1936.2
ARI incidence,LV,2022-11-13,2022-W45,1834.5
ARI incidence,LV,2022-11-06,2022-W44,1948.0
ARI incidence,LV,2022-10-30,2022-W43,1916.2
ARI incidence,LV,2022-10-23,2022-W42,2018.2
ARI incidence,LV,2022-10-16,2022-W41,2003.3
ARI incidence,LV,2022-10-09,2022-W40,1899.2
ARI incidence,LV,2022-06-12,2022-W23,780.1
ARI incidence,LV,2022-06-05,2022-W22,770.2
ARI incidence,LV,2022-05-29,2022-W21,1056.1
ARI incidence,LV,2022-05-22,2022-W20,1164.1
ARI incidence,LV,2022-05-15,2022-W19,1335.4
ARI incidence,LV,2022-05-08,2022-W18,1253.0
ARI incidence,LV,2022-05-01,2022-W17,1328.0
ARI incidence,LV,2022-04-24,2022-W16,1480.2
ARI incidence,LV,2022-04-17,2022-W15,1793.5
ARI incidence,LV,2022-04-10,2022-W14,1359.0
ARI incidence,LV,2022-04-03,2022-W13,1384.9
ARI incidence,LV,2022-03-27,2022-W12,1796.1
ARI incidence,LV,2022-03-20,2022-W11,2098.3
ARI incidence,LV,2022-03-13,2022-W10,1553.4
ARI incidence,LV,2022-03-06,2022-W09,1993.8
ARI incidence,LV,2022-02-27,2022-W08,1842.3
ARI incidence,LV,2022-02-20,2022-W07,2590.4
ARI incidence,LV,2022-02-13,2022-W06,2423.3
ARI incidence,LV,2022-02-06,2022-W05,2580.9
ARI incidence,LV,2022-01-30,2022-W04,2031.9
ARI incidence,LV,2022-01-23,2022-W03,2157.9
ARI incidence,LV,2022-01-16,2022-W02,1716.6
ARI incidence,LV,2022-01-09,2022-W01,1236.7
ARI incidence,LV,2022-01-02,2021-W52,946.4
ARI incidence,LV,2021-12-26,2021-W51,1112.7
ARI incidence,LV,2021-12-19,2021-W50,1442.3
ARI incidence,LV,2021-12-12,2021-W49,1574.9
ARI incidence,LV,2021-12-05,2021-W48,1270.3
ARI incidence,LV,2021-11-28,2021-W47,1754.0
ARI incidence,LV,2021-11-21,2021-W46,1253.2
ARI incidence,LV,2021-11-14,2021-W45,2036.3
ARI incidence,LV,2021-11-07,2021-W44,1853.1
ARI incidence,LV,2021-10-31,2021-W43,1837.1
ARI incidence,LV,2021-10-24,2021-W42,1854.5
ARI incidence,LV,2021-10-17,2021-W41,2048.1
ARI incidence,LV,2021-10-10,2021-W40,1458.7
ARI incidence,LV,2021-05-23,2021-W20,441.2
ARI incidence,LV,2021-05-16,2021-W19,476.7
ARI incidence,LV,2021-05-09,2021-W18,345.2
ARI incidence,LV,2021-05-02,2021-W17,511.4
ARI incidence,LV,2021-04-25,2021-W16,519.4
ARI incidence,LV,2021-04-18,2021-W15,542.7
ARI incidence,LV,2021-04-11,2021-W14,518.0
ARI incidence,LV,2021-04-04,2021-W13,434.1
ARI incidence,LV,2021-03-28,2021-W12,790.7
ARI incidence,LV,2021-03-21,2021-W11,583.1
ARI incidence,LV,2021-03-14,2021-W10,623.9
ARI incidence,LV,2021-03-07,2021-W09,605.3
ARI incidence,LV,2021-02-28,2021-W08,532.7
ARI incidence,LV,2021-02-21,2021-W07,525.9
ARI incidence,LV,2021-02-14,2021-W06,628.3
ARI incidence,LV,2021-02-07,2021-W05,509.5
ARI incidence,LV,2021-01-31,2021-W04,629.6
ARI incidence,LV,2021-01-24,2021-W03,661.8
ARI incidence,LV,2021-01-17,2021-W02,599.8
ARI incidence,LV,2021-01-10,2021-W01,807.8
ARI incidence,LV,2020-12-27,2020-W52,508.0
ARI incidence,LV,2020-12-20,2020-W51,881.3
ARI incidence,LV,2020-12-13,2020-W50,792.8
ARI incidence,LV,2020-12-06,2020-W49,804.1
ARI incidence,LV,2020-11-29,2020-W48,793.7
ARI incidence,LV,2020-11-22,2020-W47,921.5
ARI incidence,LV,2020-11-15,2020-W46,895.4
ARI incidence,LV,2020-11-08,2020-W45,882.4
ARI incidence,LV,2020-11-01,2020-W44,892.9
ARI incidence,LV,2020-10-25,2020-W43,898.7
ARI incidence,LV,2020-10-18,2020-W42,1055.5
ARI incidence,LV,2020-10-11,2020-W41,827.1
ARI incidence,LV,2020-10-04,2020-W40,837.3
ARI incidence,LT,2024-10-13,2024-W41,1137.3
ARI incidence,LT,2024-10-06,2024-W40,1094.5
ARI incidence,LT,2024-09-29,2024-W39,1078.5
ARI incidence,LT,2024-09-22,2024-W38,953.2
ARI incidence,LT,2024-09-15,2024-W37,761.2
ARI incidence,LT,2024-09-08,2024-W36,518.6
ARI incidence,LT,2024-09-01,2024-W35,474.3
ARI incidence,LT,2024-08-25,2024-W34,436.8
ARI incidence,LT,2024-08-18,2024-W33,375.0
ARI incidence,LT,2024-08-11,2024-W32,416.8
ARI incidence,LT,2024-08-04,2024-W31,411.4
ARI incidence,LT,2024-07-28,2024-W30,405.1
ARI incidence,LT,2024-07-21,2024-W29,418.1
ARI incidence,LT,2024-07-14,2024-W28,449.9
ARI incidence,LT,2024-07-07,2024-W27,470.3
ARI incidence,LT,2024-06-30,2024-W26,455.2
ARI incidence,LT,2024-06-23,2024-W25,608.2
ARI incidence,LT,2024-06-16,2024-W24,662.7
ARI incidence,LT,2024-06-09,2024-W23,662.2
ARI incidence,LT,2024-06-02,2024-W22,753.7
ARI incidence,LT,2024-05-26,2024-W21,845.3
ARI incidence,LT,2024-05-19,2024-W20,928.2
ARI incidence,LT,2024-05-12,2024-W19,911.4
ARI incidence,LT,2024-05-05,2024-W18,841.3
ARI incidence,LT,2024-04-28,2024-W17,1018.6
ARI incidence,LT,2024-04-21,2024-W16,927.1
ARI incidence,LT,2024-04-14,2024-W15,919.5
ARI incidence,LT,2024-04-07,2024-W14,799.6
ARI incidence,LT,2024-03-31,2024-W13,1191.3
ARI incidence,LT,2024-03-24,2024-W12,1201.2
ARI incidence,LT,2024-03-17,2024-W11,985.6
ARI incidence,LT,2024-03-10,2024-W10,1064.3
ARI incidence,LT,2024-03-03,2024-W09,1128.0
ARI incidence,LT,2024-02-25,2024-W08,1224.6
ARI incidence,LT,2024-02-18,2024-W07,1251.9
ARI incidence,LT,2024-02-11,2024-W06,1578.4
ARI incidence,LT,2024-02-04,2024-W05,1541.0
ARI incidence,LT,2024-01-28,2024-W04,1403.6
ARI incidence,LT,2024-01-21,2024-W03,1167.7
ARI incidence,LT,2024-01-14,2024-W02,1088.6
ARI incidence,LT,2024-01-07,2024-W01,947.9
ARI incidence,LT,2023-12-31,2023-W52,749.7
ARI incidence,LT,2023-12-24,2023-W51,1348.9
ARI incidence,LT,2023-12-17,2023-W50,1473.6
ARI incidence,LT,2023-12-10,2023-W49,1431.6
ARI incidence,LT,2023-12-03,2023-W48,1358.5
ARI incidence,LT,2023-11-26,2023-W47,1205.0
ARI incidence,LT,2023-11-19,2023-W46,1034.0
ARI incidence,LT,2023-11-12,2023-W45,927.0
ARI incidence,LT,2023-11-05,2023-W44,648.8
ARI incidence,LT,2023-10-29,2023-W43,1097.8
ARI incidence,LT,2023-10-22,2023-W42,1084.0
ARI incidence,LT,2023-10-15,2023-W41,1021.1
ARI incidence,LT,2023-10-08,2023-W40,916.1
ARI incidence,LT,2023-10-01,2023-W39,1015.7
ARI incidence,LT,2023-09-24,2023-W38,1175.9
ARI incidence,LT,2023-09-17,2023-W37,892.1
ARI incidence,LT,2023-09-10,2023-W36,464.3
ARI incidence,LT,2023-09-03,2023-W35,346.3
ARI incidence,LT,2023-08-27,2023-W34,321.3
ARI incidence,LT,2023-08-20,2023-W33,274.3
ARI incidence,LT,2023-08-13,2023-W32,312.1
ARI incidence,LT,2023-08-06,2023-W31,316.3
ARI incidence,LT,2023-07-30,2023-W30,331.2
ARI incidence,LT,2023-07-16,2023-W28,356.6
ARI incidence,LT,2023-07-09,2023-W27,342.8
ARI incidence,LT,2023-07-02,2023-W26,491.1
ARI incidence,LT,2023-06-25,2023-W25,559.8
ARI incidence,LT,2023-06-18,2023-W24,694.5
ARI incidence,LT,2023-06-11,2023-W23,733.3
ARI incidence,LT,2023-06-04,2023-W22,810.3
ARI incidence,LT,2023-05-28,2023-W21,513.6
ARI incidence,LT,2023-05-21,2023-W20,539.8
ARI incidence,LT,2023-05-14,2023-W19,541.4
ARI incidence,LT,2023-05-07,2023-W18,459.6
ARI incidence,LT,2023-04-30,2023-W17,494.9
ARI incidence,LT,2023-04-23,2023-W16,553.3
ARI incidence,LT,2023-04-16,2023-W15,513.2
ARI incidence,LT,2023-04-09,2023-W14,701.2
ARI incidence,LT,2023-04-02,2023-W13,800.9
ARI incidence,LT,2023-03-26,2023-W12,830.4
ARI incidence,LT,2023-03-19,2023-W11,857.0
ARI incidence,LT,2023-03-12,2023-W10,778.0
ARI incidence,LT,2023-03-05,2023-W09,685.0
ARI incidence,LT,2023-02-26,2023-W08,671.5
ARI incidence,LT,2023-02-19,2023-W07,597.5
ARI incidence,LT,2023-02-12,2023-W06,759.2
ARI incidence,LT,2023-02-05,2023-W05,656.2
ARI incidence,LT,2023-01-29,2023-W04,654.7
ARI incidence,LT,2023-01-22,2023-W03,652.3
ARI incidence,LT,2023-01-15,2023-W02,732.5
ARI incidence,LT,2023-01-08,2023-W01,1047.8
ARI incidence,LT,2023-01-01,2022-W52,994.4
ARI incidence,LT,2022-12-25,2022-W51,1356.6
ARI incidence,LT,2022-12-18,2022-W50,1504.6
ARI incidence,LT,2022-12-11,2022-W49,1349.4
ARI incidence,LT,2022-12-04,2022-W48,1039.4
ARI incidence,LT,2022-11-27,2022-W47,827.0
ARI incidence,LT,2022-11-20,2022-W46,649.3
ARI incidence,LT,2022-11-13,2022-W45,611.3
ARI incidence,LT,2022-11-06,2022-W44,438.1
ARI incidence,LT,2022-10-30,2022-W43,620.6
ARI incidence,LT,2022-10-23,2022-W42,694.9
ARI incidence,LT,2022-10-16,2022-W41,667.5
ARI incidence,LT,2022-10-09,2022-W40,682.1
ARI incidence,LT,2022-10-02,2022-W39,643.6
ARI incidence,LT,2022-09-25,2022-W38,656.1
ARI incidence,LT,2022-09-18,2022-W37,558.8
ARI incidence,LT,2022-09-11,2022-W36,350.6
ARI incidence,LT,2022-09-04,2022-W35,241.8
ARI incidence,LT,2022-08-28,2022-W34,230.6
ARI incidence,LT,2022-08-21,2022-W33,230.0
ARI incidence,LT,2022-08-14,2022-W32,283.9
ARI incidence,LT,2022-08-07,2022-W31,291.9
ARI incidence,LT,2022-07-31,2022-W30,296.7
ARI incidence,LT,2022-07-24,2022-W29,294.7
ARI incidence,LT,2022-07-17,2022-W28,287.6
ARI incidence,LT,2022-07-10,2022-W27,247.4
ARI incidence,LT,2022-07-03,2022-W26,317.5
ARI incidence,LT,2022-06-26,2022-W25,283.2
ARI incidence,LT,2022-06-19,2022-W24,348.1
ARI incidence,LT,2022-06-12,2022-W23,404.8
ARI incidence,LT,2022-06-05,2022-W22,390.5
ARI incidence,LT,2022-05-29,2022-W21,420.9
ARI incidence,LT,2022-05-22,2022-W20,446.3
ARI incidence,LT,2022-05-15,2022-W19,452.7
ARI incidence,LT,2022-05-08,2022-W18,468.9
ARI incidence,LT,2022-05-01,2022-W17,497.3
ARI incidence,LT,2022-04-24,2022-W16,516.0
ARI incidence,LT,2022-04-17,2022-W15,660.2
ARI incidence,LT,2022-04-10,2022-W14,659.0
ARI incidence,LT,2022-04-03,2022-W13,619.4
ARI incidence,LT,2022-03-27,2022-W12,632.3
ARI incidence,LT,2022-03-20,2022-W11,619.2
ARI incidence,LT,2022-03-13,2022-W10,498.1
ARI incidence,LT,2022-03-06,2022-W09,578.1
ARI incidence,LT,2022-02-27,2022-W08,553.3
ARI incidence,LT,2022-02-20,2022-W07,566.3
ARI incidence,LT,2022-02-13,2022-W06,828.6
ARI incidence,LT,2022-02-06,2022-W05,942.1
ARI incidence,LT,2022-01-30,2022-W04,926.5
ARI incidence,LT,2022-01-23,2022-W03,673.3
ARI incidence,LT,2022-01-16,2022-W02,592.6
ARI incidence,LT,2022-01-09,2022-W01,618.6
ARI incidence,LT,2022-01-02,2021-W52,529.2
ARI incidence,LT,2021-12-26,2021-W51,426.6
ARI incidence,LT,2021-12-19,2021-W50,598.9
ARI incidence,LT,2021-12-12,2021-W49,603.3
ARI incidence,LT,2021-12-05,2021-W48,617.1
ARI incidence,LT,2021-11-28,2021-W47,588.8
ARI incidence,LT,2021-11-21,2021-W46,530.7
ARI incidence,LT,2021-11-14,2021-W45,527.4
ARI incidence,LT,2021-11-07,2021-W44,447.8
ARI incidence,LT,2021-10-31,2021-W43,695.0
ARI incidence,LT,2021-10-24,2021-W42,698.9
ARI incidence,LT,2021-10-17,2021-W41,723.9
ARI incidence,LT,2021-10-10,2021-W40,759.0
ARI incidence,LT,2021-10-03,2021-W39,659.8
ARI incidence,LT,2021-09-26,2021-W38,719.5
ARI incidence,LT,2021-09-19,2021-W37,684.8
ARI incidence,LT,2021-09-12,2021-W36,467.8
ARI incidence,LT,2021-09-05,2021-W35,296.1
ARI incidence,LT,2021-08-29,2021-W34,288.5
ARI incidence,LT,2021-08-22,2021-W33,239.9
ARI incidence,LT,2021-08-15,2021-W32,201.4
ARI incidence,LT,2021-08-08,2021-W31,213.7
ARI incidence,LT,2021-08-01,2021-W30,172.9
ARI incidence,LT,2021-07-25,2021-W29,151.7
ARI incidence,LT,2021-07-18,2021-W28,143.1
ARI incidence,LT,2021-07-11,2021-W27,121.3
ARI incidence,LT,2021-07-04,2021-W26,124.4
ARI incidence,LT,2021-06-27,2021-W25,130.7
ARI incidence,LT,2021-06-20,2021-W24,165.5
ARI incidence,LT,2021-06-13,2021-W23,183.2
ARI incidence,LT,2021-06-06,2021-W22,212.9
ARI incidence,LT,2021-05-30,2021-W21,210.0
ARI incidence,LT,2021-05-23,2021-W20,226.0
ARI incidence,LT,2021-05-16,2021-W19,217.1
ARI incidence,LT,2021-05-09,2021-W18,259.6
ARI incidence,LT,2021-05-02,2021-W17,257.9
ARI incidence,LT,2021-04-25,2021-W16,229.9
ARI incidence,LT,2021-04-18,2021-W15,208.9
ARI incidence,LT,2021-04-11,2021-W14,193.8
ARI incidence,LT,2021-04-04,2021-W13,199.1
ARI incidence,LT,2021-03-28,2021-W12,184.2
ARI incidence,LT,2021-03-21,2021-W11,140.2
ARI incidence,LT,2021-03-14,2021-W10,114.9
ARI incidence,LT,2021-03-07,2021-W09,121.8
ARI incidence,LT,2021-02-28,2021-W08,116.9
ARI incidence,LT,2021-02-21,2021-W07,124.9
ARI incidence,LT,2021-02-14,2021-W06,143.0
ARI incidence,LT,2021-02-07,2021-W05,158.6
ARI incidence,LT,2021-01-31,2021-W04,170.1
ARI incidence,LT,2021-01-24,2021-W03,182.7
ARI incidence,LT,2021-01-17,2021-W02,195.7
ARI incidence,LT,2021-01-10,2021-W01,255.9
ARI incidence,LT,2021-01-03,2020-W53,226.8
ARI incidence,LT,2020-12-27,2020-W52,253.0
ARI incidence,LT,2020-12-20,2020-W51,381.6
ARI incidence,LT,2020-12-13,2020-W50,398.4
ARI incidence,LT,2020-12-06,2020-W49,361.3
ARI incidence,LT,2020-11-29,2020-W48,371.3
ARI incidence,LT,2020-11-22,2020-W47,373.7
ARI incidence,LT,2020-11-15,2020-W46,348.8
ARI incidence,LT,2020-11-08,2020-W45,314.4
ARI incidence,LT,2020-11-01,2020-W44,300.3
ARI incidence,LT,2020-10-25,2020-W43,323.8
ARI incidence,LT,2020-10-18,2020-W42,270.8
ARI incidence,LT,2020-10-11,2020-W41,267.8
ARI incidence,LT,2020-10-04,2020-W40,292.5
ARI incidence,LT,2020-08-02,2020-W31,92.1
ARI incidence,LT,2020-07-26,2020-W30,97.4
ARI incidence,LT,2020-07-19,2020-W29,100.8
ARI incidence,LT,2020-07-12,2020-W28,68.6
ARI incidence,LT,2020-07-05,2020-W27,61.9
ARI incidence,LT,2020-06-28,2020-W26,51.5
ARI incidence,LT,2020-06-21,2020-W25,64.4
ARI incidence,LU,2024-10-20,2024-W42,20800.0
ARI incidence,LU,2024-10-13,2024-W41,22400.0
ARI incidence,LU,2024-10-06,2024-W40,17100.0
ARI incidence,LU,2024-09-29,2024-W39,15700.0
ARI incidence,LU,2024-09-22,2024-W38,11300.0
ARI incidence,LU,2024-09-15,2024-W37,17100.0
ARI incidence,LU,2024-09-08,2024-W36,13900.0
ARI incidence,LU,2024-09-01,2024-W35,8800.0
ARI incidence,LU,2024-08-25,2024-W34,6400.0
ARI incidence,LU,2024-08-18,2024-W33,9300.0
ARI incidence,LU,2024-08-11,2024-W32,7400.0
ARI incidence,LU,2024-08-04,2024-W31,12900.0
ARI incidence,LU,2024-07-28,2024-W30,8900.0
ARI incidence,LU,2024-07-21,2024-W29,11400.0
ARI incidence,LU,2024-07-14,2024-W28,12100.0
ARI incidence,LU,2024-07-07,2024-W27,10700.0
ARI incidence,LU,2024-06-30,2024-W26,8300.0
ARI incidence,LU,2024-06-23,2024-W25,12600.0
ARI incidence,LU,2024-06-16,2024-W24,18000.0
ARI incidence,LU,2024-06-09,2024-W23,14700.0
ARI incidence,LU,2024-06-02,2024-W22,15100.0
ARI incidence,LU,2024-05-26,2024-W21,10500.0
ARI incidence,LU,2024-05-19,2024-W20,13500.0
ARI incidence,LU,2024-05-12,2024-W19,14900.0
ARI incidence,LU,2024-05-05,2024-W18,11800.0
ARI incidence,LU,2024-04-28,2024-W17,14400.0
ARI incidence,LU,2024-04-21,2024-W16,13000.0
ARI incidence,LU,2024-04-14,2024-W15,23100.0
ARI incidence,LU,2024-04-07,2024-W14,20500.0
ARI incidence,LU,2024-03-31,2024-W13,17200.0
ARI incidence,LU,2024-03-24,2024-W12,19700.0
ARI incidence,LU,2024-03-17,2024-W11,16400.0
ARI incidence,LU,2024-03-10,2024-W10,20100.0
ARI incidence,LU,2024-03-03,2024-W09,15400.0
ARI incidence,LU,2024-02-25,2024-W08,20200.0
ARI incidence,LU,2024-02-18,2024-W07,37800.0
ARI incidence,LU,2024-02-11,2024-W06,16900.0
ARI incidence,LU,2024-02-04,2024-W05,15000.0
ARI incidence,LU,2024-01-28,2024-W04,18800.0
ARI incidence,LU,2024-01-21,2024-W03,18600.0
ARI incidence,LU,2024-01-14,2024-W02,13800.0
ARI incidence,LU,2024-01-07,2024-W01,23800.0
ARI incidence,LU,2023-12-31,2023-W52,34100.0
ARI incidence,LU,2023-12-24,2023-W51,29000.0
ARI incidence,LU,2023-12-17,2023-W50,21300.0
ARI incidence,LU,2023-12-10,2023-W49,27500.0
ARI incidence,LU,2023-12-03,2023-W48,25200.0
ARI incidence,LU,2023-11-26,2023-W47,15500.0
ARI incidence,LU,2023-11-19,2023-W46,19400.0
ARI incidence,LU,2023-11-12,2023-W45,18100.0
ARI incidence,LU,2023-11-05,2023-W44,19900.0
ARI incidence,LU,2023-10-29,2023-W43,18100.0
ARI incidence,LU,2023-10-22,2023-W42,17800.0
ARI incidence,LU,2023-10-15,2023-W41,18700.0
ARI incidence,LU,2023-10-08,2023-W40,15800.0
ARI incidence,LU,2023-10-01,2023-W39,18200.0
ARI incidence,LU,2023-09-24,2023-W38,11800.0
ARI incidence,LU,2023-09-17,2023-W37,6500.0
ARI incidence,LU,2023-09-10,2023-W36,6300.0
ARI incidence,LU,2023-09-03,2023-W35,8800.0
ARI incidence,LU,2023-08-27,2023-W34,13000.0
ARI incidence,LU,2023-08-20,2023-W33,9900.0
ARI incidence,LU,2023-08-13,2023-W32,13100.0
ARI incidence,LU,2023-08-06,2023-W31,6500.0
ARI incidence,LU,2023-07-30,2023-W30,10700.0
ARI incidence,LU,2023-07-23,2023-W29,15800.0
ARI incidence,LU,2023-07-16,2023-W28,11900.0
ARI incidence,LU,2023-07-09,2023-W27,8100.0
ARI incidence,LU,2023-07-02,2023-W26,6500.0
ARI incidence,LU,2023-06-25,2023-W25,8600.0
ARI incidence,LU,2023-06-18,2023-W24,10300.0
ARI incidence,LU,2023-06-11,2023-W23,10100.0
ARI incidence,LU,2023-06-04,2023-W22,13000.0
ARI incidence,LU,2023-05-28,2023-W21,11200.0
ARI incidence,LU,2023-05-21,2023-W20,17100.0
ARI incidence,LU,2023-05-14,2023-W19,13800.0
ARI incidence,LU,2023-05-07,2023-W18,15600.0
ARI incidence,LU,2023-04-30,2023-W17,12600.0
ARI incidence,LU,2023-04-23,2023-W16,11300.0
ARI incidence,LU,2023-04-16,2023-W15,7500.0
ARI incidence,LU,2023-04-09,2023-W14,21900.0
ARI incidence,LU,2023-04-02,2023-W13,15100.0
ARI incidence,LU,2023-03-26,2023-W12,18900.0
ARI incidence,LU,2023-03-19,2023-W11,18100.0
ARI incidence,LU,2023-03-12,2023-W10,16700.0
ARI incidence,LU,2023-03-05,2023-W09,24300.0
ARI incidence,LU,2023-02-26,2023-W08,19100.0
ARI incidence,LU,2023-02-19,2023-W07,20300.0
ARI incidence,LU,2023-02-12,2023-W06,15600.0
ARI incidence,LU,2023-02-05,2023-W05,14700.0
ARI incidence,LU,2023-01-29,2023-W04,14100.0
ARI incidence,LU,2023-01-22,2023-W03,12000.0
ARI incidence,LU,2023-01-15,2023-W02,13100.0
ARI incidence,LU,2023-01-08,2023-W01,18600.0
ARI incidence,LU,2023-01-01,2022-W52,28200.0
ARI incidence,LU,2022-12-25,2022-W51,22900.0
ARI incidence,LU,2022-12-18,2022-W50,17200.0
ARI incidence,LU,2022-12-11,2022-W49,19600.0
ARI incidence,LU,2022-12-04,2022-W48,20700.0
ARI incidence,LU,2022-11-27,2022-W47,18600.0
ARI incidence,LU,2022-11-20,2022-W46,15600.0
ARI incidence,LU,2022-11-13,2022-W45,22300.0
ARI incidence,LU,2022-11-06,2022-W44,16500.0
ARI incidence,LU,2022-10-30,2022-W43,25400.0
ARI incidence,LU,2022-10-23,2022-W42,15400.0
ARI incidence,LU,2022-10-16,2022-W41,15800.0
ARI incidence,LU,2022-10-09,2022-W40,25000.0
ARI incidence,LU,2022-10-02,2022-W39,15300.0
ARI incidence,LU,2022-09-25,2022-W38,11200.0
ARI incidence,LU,2022-09-18,2022-W37,11900.0
ARI incidence,LU,2022-09-11,2022-W36,6800.0
ARI incidence,LU,2022-09-04,2022-W35,7000.0
ARI incidence,LU,2022-08-28,2022-W34,3700.0
ARI incidence,LU,2022-08-21,2022-W33,9100.0
ARI incidence,LU,2022-08-14,2022-W32,5600.0
ARI incidence,LU,2022-08-07,2022-W31,9400.0
ARI incidence,LU,2022-07-31,2022-W30,14900.0
ARI incidence,LU,2022-07-24,2022-W29,11900.0
ARI incidence,LU,2022-07-17,2022-W28,11600.0
ARI incidence,LU,2022-07-10,2022-W27,15300.0
ARI incidence,LU,2022-07-03,2022-W26,17000.0
ARI incidence,LU,2022-06-26,2022-W25,14200.0
ARI incidence,LU,2022-06-19,2022-W24,15800.0
ARI incidence,LU,2022-06-12,2022-W23,8900.0
ARI incidence,LU,2022-06-05,2022-W22,7200.0
ARI incidence,LU,2022-05-29,2022-W21,15600.0
ARI incidence,LU,2022-05-22,2022-W20,15900.0
ARI incidence,LU,2022-05-15,2022-W19,13100.0
ARI incidence,LU,2022-05-08,2022-W18,11100.0
ARI incidence,LU,2022-05-01,2022-W17,10000.0
ARI incidence,LU,2022-04-17,2022-W15,15800.0
ARI incidence,LU,2022-04-03,2022-W13,22400.0
ARI incidence,LU,2022-03-27,2022-W12,20100.0
ARI incidence,LU,2022-03-20,2022-W11,21100.0
ARI incidence,LU,2022-03-13,2022-W10,21100.0
ARI incidence,LU,2022-03-06,2022-W09,14900.0
ARI incidence,LU,2022-02-27,2022-W08,20700.0
ARI incidence,LU,2022-02-20,2022-W07,18900.0
ARI incidence,LU,2022-02-13,2022-W06,17900.0
ARI incidence,LU,2022-02-06,2022-W05,17600.0
ARI incidence,LU,2022-01-30,2022-W04,17500.0
ARI incidence,LU,2022-01-23,2022-W03,16800.0
ARI incidence,LU,2022-01-16,2022-W02,14300.0
ARI incidence,LU,2022-01-09,2022-W01,18400.0
ARI incidence,LU,2022-01-02,2021-W52,23700.0
ARI incidence,LU,2021-12-26,2021-W51,13600.0
ARI incidence,LU,2021-12-19,2021-W50,17800.0
ARI incidence,LU,2021-12-12,2021-W49,14600.0
ARI incidence,LU,2021-12-05,2021-W48,24200.0
ARI incidence,LU,2021-11-28,2021-W47,17600.0
ARI incidence,LU,2021-11-21,2021-W46,13000.0
ARI incidence,LU,2021-11-14,2021-W45,17100.0
ARI incidence,LU,2021-11-07,2021-W44,17500.0
ARI incidence,LU,2021-10-31,2021-W43,13900.0
ARI incidence,LU,2021-10-24,2021-W42,15700.0
ARI incidence,LU,2021-10-17,2021-W41,20000.0
ARI incidence,LU,2021-10-10,2021-W40,24700.0
ARI incidence,LU,2021-10-03,2021-W39,21500.0
ARI incidence,LU,2021-09-26,2021-W38,11900.0
ARI incidence,LU,2021-09-19,2021-W37,11100.0
ARI incidence,LU,2021-09-12,2021-W36,9000.0
ARI incidence,LU,2021-09-05,2021-W35,4800.0
ARI incidence,LU,2021-08-29,2021-W34,5100.0
ARI incidence,LU,2021-08-22,2021-W33,6700.0
ARI incidence,LU,2021-08-15,2021-W32,8500.0
ARI incidence,LU,2021-08-08,2021-W31,3400.0
ARI incidence,LU,2021-08-01,2021-W30,8000.0
ARI incidence,LU,2021-07-25,2021-W29,11400.0
ARI incidence,LU,2021-07-18,2021-W28,11000.0
ARI incidence,LU,2021-07-11,2021-W27,10200.0
ARI incidence,LU,2021-07-04,2021-W26,13300.0
ARI incidence,LU,2021-06-27,2021-W25,14000.0
ARI incidence,LU,2021-06-20,2021-W24,9900.0
ARI incidence,LU,2021-06-13,2021-W23,9300.0
ARI incidence,LU,2021-06-06,2021-W22,9300.0
ARI incidence,LU,2021-05-30,2021-W21,18200.0
ARI incidence,LU,2021-05-23,2021-W20,11700.0
ARI incidence,LU,2021-05-16,2021-W19,12400.0
ARI incidence,LU,2021-05-09,2021-W18,13600.0
ARI incidence,LU,2021-05-02,2021-W17,7100.0
ARI incidence,LU,2021-04-25,2021-W16,7900.0
ARI incidence,LU,2021-04-18,2021-W15,9600.0
ARI incidence,LU,2021-04-11,2021-W14,14700.0
ARI incidence,LU,2021-04-04,2021-W13,19700.0
ARI incidence,LU,2021-03-28,2021-W12,16200.0
