target,location,truth_date,year_week,value,data_source
ARI incidence,RO,2020-07-12,2020-W28,182.2,ERVISS
ARI incidence,RO,2020-07-05,2020-W27,206.7,ERVISS
ARI incidence,RO,2020-06-28,2020-W26,216.7,ERVISS
ARI incidence,RO,2020-06-21,2020-W25,194.6,ERVISS
ARI incidence,SK,2023-04-30,2023-W17,1437.7,ERVISS
ARI incidence,SK,2023-04-23,2023-W16,1587.2,ERVISS
ARI incidence,SK,2023-04-16,2023-W15,1476.4,ERVISS
ARI incidence,SK,2023-04-09,2023-W14,1494.5,ERVISS
ARI incidence,SK,2023-04-02,2023-W13,1905.6,ERVISS
ARI incidence,SK,2023-03-26,2023-W12,1867.2,ERVISS
ARI incidence,SK,2023-03-12,2023-W10,1830.9,ERVISS
ARI incidence,SK,2023-03-05,2023-W09,2033.3,ERVISS
ARI incidence,SK,2023-02-26,2023-W08,2137.8,ERVISS
ARI incidence,SK,2023-02-19,2023-W07,2132.5,ERVISS
ARI incidence,SK,2023-02-12,2023-W06,2085.2,ERVISS
ARI incidence,SK,2023-02-05,2023-W05,1882.6,ERVISS
ARI incidence,SK,2023-01-29,2023-W04,1816.7,ERVISS
ARI incidence,SK,2023-01-22,2023-W03,1724.2,ERVISS
ARI incidence,SK,2023-01-15,2023-W02,1945.2,ERVISS
ARI incidence,SK,2023-01-08,2023-W01,2121.5,ERVISS
ARI incidence,SK,2023-01-01,2022-W52,2197.8,ERVISS
ARI incidence,SK,2022-12-25,2022-W51,3500.3,ERVISS
ARI incidence,SK,2022-12-18,2022-W50,3510.7,ERVISS
ARI incidence,SK,2022-12-11,2022-W49,2816.8,ERVISS
ARI incidence,SK,2022-12-04,2022-W48,2029.4,ERVISS
ARI incidence,SK,2022-11-27,2022-W47,1731.7,ERVISS
ARI incidence,SK,2022-11-20,2022-W46,1366.6,ERVISS
ARI incidence,SK,2022-11-13,2022-W45,1581.7,ERVISS
ARI incidence,SK,2022-11-06,2022-W44,1421.9,ERVISS
ARI incidence,SK,2022-10-30,2022-W43,1638.2,ERVISS
ARI incidence,SK,2022-10-23,2022-W42,1755.6,ERVISS
ARI incidence,SK,2022-10-16,2022-W41,1810.1,ERVISS
ARI incidence,SK,2022-10-09,2022-W40,1865.8,ERVISS
ARI incidence,SK,2022-10-02,2022-W39,1842.7,ERVISS
ARI incidence,SK,2022-09-25,2022-W38,1578.2,ERVISS
ARI incidence,SK,2022-09-18,2022-W37,928.1,ERVISS
ARI incidence,SK,2022-09-11,2022-W36,770.3,ERVISS
ARI incidence,SK,2022-09-04,2022-W35,562.9,ERVISS
ARI incidence,SK,2022-08-28,2022-W34,711.0,ERVISS
ARI incidence,SK,2022-08-21,2022-W33,713.1,ERVISS
ARI incidence,SK,2022-08-14,2022-W32,822.9,ERVISS
ARI incidence,SK,2022-08-07,2022-W31,805.6,ERVISS
ARI incidence,SK,2022-07-31,2022-W30,871.0,ERVISS
ARI incidence,SK,2022-07-24,2022-W29,888.1,ERVISS
ARI incidence,SK,2022-07-17,2022-W28,923.9,ERVISS
ARI incidence,SK,2022-07-10,2022-W27,825.6,ERVISS
ARI incidence,SK,2022-07-03,2022-W26,923.4,ERVISS
ARI incidence,SK,2022-06-26,2022-W25,1446.2,ERVISS
ARI incidence,SK,2022-06-19,2022-W24,1056.4,ERVISS
ARI incidence,SK,2022-06-12,2022-W23,1071.3,ERVISS
ARI incidence,SK,2022-06-05,2022-W22,1111.5,ERVISS
ARI incidence,SK,2022-05-29,2022-W21,1188.4,ERVISS
ARI incidence,SK,2022-05-22,2022-W20,1217.7,ERVISS
ARI incidence,SK,2022-05-15,2022-W19,1306.9,ERVISS
ARI incidence,SK,2022-05-08,2022-W18,1380.7,ERVISS
ARI incidence,SK,2022-05-01,2022-W17,1337.8,ERVISS
ARI incidence,SK,2022-04-24,2022-W16,1175.0,ERVISS
ARI incidence,SK,2022-04-17,2022-W15,1161.6,ERVISS
ARI incidence,SK,2022-04-10,2022-W14,1461.8,ERVISS
ARI incidence,SK,2022-04-03,2022-W13,1590.5,ERVISS
ARI incidence,SK,2022-03-27,2022-W12,1612.6,ERVISS
ARI incidence,SK,2022-03-20,2022-W11,1595.3,ERVISS
ARI incidence,SK,2022-03-13,2022-W10,1503.5,ERVISS
ARI incidence,SK,2022-03-06,2022-W09,1532.1,ERVISS
ARI incidence,SK,2022-02-27,2022-W08,1761.8,ERVISS
ARI incidence,SK,2022-02-20,2022-W07,1998.0,ERVISS
ARI incidence,SK,2022-02-13,2022-W06,2119.3,ERVISS
ARI incidence,SK,2022-02-06,2022-W05,1965.9,ERVISS
ARI incidence,SK,2022-01-30,2022-W04,1167.2,ERVISS
ARI incidence,SK,2022-01-23,2022-W03,930.1,ERVISS
ARI incidence,SK,2022-01-16,2022-W02,767.5,ERVISS
ARI incidence,SK,2022-01-09,2022-W01,461.3,ERVISS
ARI incidence,SK,2022-01-02,2021-W52,661.4,ERVISS
ARI incidence,SK,2021-12-26,2021-W51,789.8,ERVISS
ARI incidence,SK,2021-12-19,2021-W50,1042.2,ERVISS
ARI incidence,SK,2021-12-12,2021-W49,1218.1,ERVISS
ARI incidence,SK,2021-12-05,2021-W48,1256.0,ERVISS
ARI incidence,SK,2021-11-28,2021-W47,1522.8,ERVISS
ARI incidence,SK,2021-11-21,2021-W46,1325.9,ERVISS
ARI incidence,SK,2021-11-14,2021-W45,1508.9,ERVISS
ARI incidence,SK,2021-11-07,2021-W44,1487.0,ERVISS
ARI incidence,SK,2021-10-31,2021-W43,1570.6,ERVISS
ARI incidence,SK,2021-10-24,2021-W42,1619.9,ERVISS
ARI incidence,SK,2021-10-17,2021-W41,1653.3,ERVISS
ARI incidence,SK,2021-10-10,2021-W40,1467.0,ERVISS
ARI incidence,SK,2021-10-03,2021-W39,1453.3,ERVISS
ARI incidence,SK,2021-09-26,2021-W38,1417.7,ERVISS
ARI incidence,SK,2021-09-19,2021-W37,1171.5,ERVISS
ARI incidence,SK,2021-09-12,2021-W36,798.7,ERVISS
ARI incidence,SK,2021-09-05,2021-W35,476.1,ERVISS
ARI incidence,SK,2021-08-29,2021-W34,465.2,ERVISS
ARI incidence,SK,2021-08-22,2021-W33,416.8,ERVISS
ARI incidence,SK,2021-08-15,2021-W32,403.5,ERVISS
ARI incidence,SK,2021-08-08,2021-W31,388.2,ERVISS
ARI incidence,SK,2021-08-01,2021-W30,405.7,ERVISS
ARI incidence,SK,2021-07-25,2021-W29,388.7,ERVISS
ARI incidence,SK,2021-07-18,2021-W28,379.0,ERVISS
ARI incidence,SK,2021-07-11,2021-W27,376.2,ERVISS
ARI incidence,SK,2021-07-04,2021-W26,470.8,ERVISS
ARI incidence,SK,2021-06-27,2021-W25,500.5,ERVISS
ARI incidence,SK,2021-06-20,2021-W24,591.8,ERVISS
ARI incidence,SK,2021-06-13,2021-W23,638.1,ERVISS
ARI incidence,SK,2021-06-06,2021-W22,619.0,ERVISS
ARI incidence,SK,2021-05-30,2021-W21,626.9,ERVISS
ARI incidence,SK,2021-05-23,2021-W20,574.1,ERVISS
ARI incidence,SK,2021-05-16,2021-W19,592.1,ERVISS
ARI incidence,SK,2021-05-09,2021-W18,541.9,ERVISS
ARI incidence,SK,2021-05-02,2021-W17,535.8,ERVISS
ARI incidence,SK,2021-04-25,2021-W16,453.1,ERVISS
ARI incidence,SK,2021-04-18,2021-W15,426.3,ERVISS
ARI incidence,SK,2021-04-11,2021-W14,365.1,ERVISS
ARI incidence,SK,2021-04-04,2021-W13,324.4,ERVISS
ARI incidence,SK,2021-03-28,2021-W12,429.8,ERVISS
ARI incidence,SK,2021-03-21,2021-W11,438.2,ERVISS
ARI incidence,SK,2021-03-14,2021-W10,439.1,ERVISS
ARI incidence,SK,2021-03-07,2021-W09,434.0,ERVISS
ARI incidence,SK,2021-02-28,2021-W08,422.1,ERVISS
ARI incidence,SK,2021-02-21,2021-W07,434.6,ERVISS
ARI incidence,SK,2021-02-14,2021-W06,428.7,ERVISS
ARI incidence,SK,2021-02-07,2021-W05,453.7,ERVISS
ARI incidence,SK,2021-01-31,2021-W04,475.5,ERVISS
ARI incidence,SK,2021-01-24,2021-W03,487.5,ERVISS
ARI incidence,SK,2021-01-17,2021-W02,523.7,ERVISS
ARI incidence,SK,2021-01-10,2021-W01,461.9,ERVISS
ARI incidence,SK,2021-01-03,2020-W53,422.0,ERVISS
ARI incidence,SK,2020-12-27,2020-W52,401.0,ERVISS
ARI incidence,SK,2020-12-20,2020-W51,643.8,ERVISS
ARI incidence,SK,2020-12-13,2020-W50,628.3,ERVISS
ARI incidence,SK,2020-12-06,2020-W49,600.0,ERVISS
ARI incidence,SK,2020-11-29,2020-W48,609.5,ERVISS
ARI incidence,SK,2020-11-22,2020-W47,556.7,ERVISS
ARI incidence,SK,2020-11-15,2020-W46,568.8,ERVISS
ARI incidence,SK,2020-11-08,2020-W45,636.0,ERVISS
ARI incidence,SK,2020-11-01,2020-W44,734.2,ERVISS
ARI incidence,SK,2020-10-25,2020-W43,866.7,ERVISS
ARI incidence,SK,2020-10-18,2020-W42,889.4,ERVISS
ARI incidence,SK,2020-10-11,2020-W41,930.7,ERVISS
ARI incidence,SK,2020-10-04,2020-W40,978.8,ERVISS
ARI incidence,SK,2020-09-27,2020-W39,951.3,ERVISS
ARI incidence,SK,2020-09-20,2020-W38,732.6,ERVISS
ARI incidence,SK,2020-09-13,2020-W37,559.4,ERVISS
ARI incidence,SK,2020-09-06,2020-W36,389.4,ERVISS
ARI incidence,SK,2020-08-30,2020-W35,358.4,ERVISS
ARI incidence,SK,2020-08-23,2020-W34,373.5,ERVISS
ARI incidence,SK,2020-08-16,2020-W33,344.8,ERVISS
ARI incidence,SK,2020-08-09,2020-W32,360.0,ERVISS
ARI incidence,SK,2020-08-02,2020-W31,348.2,ERVISS
ARI incidence,SK,2020-07-26,2020-W30,348.6,ERVISS
ARI incidence,SK,2020-07-19,2020-W29,380.2,ERVISS
ARI incidence,SK,2020-07-12,2020-W28,325.2,ERVISS
ARI incidence,SK,2020-07-05,2020-W27,316.7,ERVISS
ARI incidence,SK,2020-06-28,2020-W26,317.5,ERVISS
ARI incidence,SK,2020-06-21,2020-W25,281.0,ERVISS
ARI incidence,SI,2024-12-01,2024-W48,1675.7,ERVISS
ARI incidence,SI,2024-11-24,2024-W47,1669.5,ERVISS
ARI incidence,SI,2024-11-17,2024-W46,1426.5,ERVISS
ARI incidence,SI,2024-11-10,2024-W45,1300.0,ERVISS
ARI incidence,SI,2024-11-03,2024-W44,892.4,ERVISS
ARI incidence,SI,2024-10-27,2024-W43,1508.1,ERVISS
ARI incidence,SI,2024-10-20,2024-W42,1422.1,ERVISS
ARI incidence,SI,2024-10-13,2024-W41,1748.7,ERVISS
ARI incidence,SI,2024-10-06,2024-W40,1623.8,ERVISS
ARI incidence,SI,2024-09-29,2024-W39,1817.1,ERVISS
ARI incidence,SI,2024-09-22,2024-W38,1539.9,ERVISS
ARI incidence,SI,2024-09-15,2024-W37,1429.0,ERVISS
ARI incidence,SI,2024-09-08,2024-W36,976.3,ERVISS
ARI incidence,SI,2024-09-01,2024-W35,1097.1,ERVISS
ARI incidence,SI,2024-08-25,2024-W34,729.9,ERVISS
ARI incidence,SI,2024-08-18,2024-W33,684.7,ERVISS
ARI incidence,SI,2024-08-11,2024-W32,589.1,ERVISS
ARI incidence,SI,2024-08-04,2024-W31,815.5,ERVISS
ARI incidence,SI,2024-07-28,2024-W30,814.4,ERVISS
ARI incidence,SI,2024-07-21,2024-W29,1114.8,ERVISS
ARI incidence,SI,2024-07-14,2024-W28,1152.1,ERVISS
ARI incidence,SI,2024-07-07,2024-W27,989.7,ERVISS
ARI incidence,SI,2024-06-30,2024-W26,926.6,ERVISS
ARI incidence,SI,2024-06-23,2024-W25,892.4,ERVISS
ARI incidence,SI,2024-06-16,2024-W24,953.8,ERVISS
ARI incidence,SI,2024-06-09,2024-W23,1039.9,ERVISS
ARI incidence,SI,2024-06-02,2024-W22,1057.0,ERVISS
ARI incidence,SI,2024-05-26,2024-W21,946.2,ERVISS
ARI incidence,SI,2024-05-19,2024-W20,1005.8,ERVISS
ARI incidence,SI,2024-05-12,2024-W19,1102.7,ERVISS
ARI incidence,SI,2024-05-05,2024-W18,630.1,ERVISS
ARI incidence,SI,2024-04-28,2024-W17,1295.3,ERVISS
ARI incidence,SI,2024-04-21,2024-W16,1290.8,ERVISS
ARI incidence,SI,2024-04-14,2024-W15,1283.9,ERVISS
ARI incidence,SI,2024-04-07,2024-W14,1165.9,ERVISS
ARI incidence,SI,2024-03-31,2024-W13,1387.2,ERVISS
ARI incidence,SI,2024-03-24,2024-W12,1474.6,ERVISS
ARI incidence,SI,2024-03-17,2024-W11,1516.0,ERVISS
ARI incidence,SI,2024-03-10,2024-W10,1434.9,ERVISS
ARI incidence,SI,2024-03-03,2024-W09,1656.2,ERVISS
ARI incidence,SI,2024-02-25,2024-W08,1863.5,ERVISS
ARI incidence,SI,2024-02-18,2024-W07,2174.5,ERVISS
ARI incidence,SI,2024-02-11,2024-W06,2291.3,ERVISS
ARI incidence,SI,2024-02-04,2024-W05,2932.0,ERVISS
ARI incidence,SI,2024-01-28,2024-W04,2904.8,ERVISS
ARI incidence,SI,2024-01-21,2024-W03,2692.7,ERVISS
ARI incidence,SI,2024-01-14,2024-W02,2194.4,ERVISS
ARI incidence,SI,2024-01-07,2024-W01,1636.4,ERVISS
ARI incidence,SI,2023-12-31,2023-W52,1492.9,ERVISS
ARI incidence,SI,2023-12-24,2023-W51,2485.4,ERVISS
ARI incidence,SI,2023-12-17,2023-W50,2299.6,ERVISS
ARI incidence,SI,2023-12-10,2023-W49,2286.2,ERVISS
ARI incidence,SI,2023-12-03,2023-W48,2135.4,ERVISS
ARI incidence,SI,2023-11-26,2023-W47,1870.1,ERVISS
ARI incidence,SI,2023-11-19,2023-W46,1592.2,ERVISS
ARI incidence,SI,2023-11-12,2023-W45,1254.6,ERVISS
ARI incidence,SI,2023-11-05,2023-W44,812.1,ERVISS
ARI incidence,SI,2023-10-29,2023-W43,1481.5,ERVISS
ARI incidence,SI,2023-10-22,2023-W42,1440.4,ERVISS
ARI incidence,SI,2023-10-15,2023-W41,1247.1,ERVISS
ARI incidence,SI,2023-10-08,2023-W40,1214.6,ERVISS
ARI incidence,SI,2023-10-01,2023-W39,1214.1,ERVISS
ARI incidence,SI,2023-09-24,2023-W38,1328.4,ERVISS
ARI incidence,SI,2023-09-17,2023-W37,1250.4,ERVISS
ARI incidence,SI,2023-09-10,2023-W36,785.9,ERVISS
ARI incidence,SI,2023-09-03,2023-W35,732.0,ERVISS
ARI incidence,SI,2023-08-27,2023-W34,638.7,ERVISS
ARI incidence,SI,2023-08-20,2023-W33,433.3,ERVISS
ARI incidence,SI,2023-08-13,2023-W32,498.9,ERVISS
ARI incidence,SI,2023-08-06,2023-W31,540.6,ERVISS
ARI incidence,SI,2023-07-30,2023-W30,613.2,ERVISS
ARI incidence,SI,2023-07-23,2023-W29,721.9,ERVISS
ARI incidence,SI,2023-07-16,2023-W28,755.9,ERVISS
ARI incidence,SI,2023-07-09,2023-W27,810.7,ERVISS
ARI incidence,SI,2023-07-02,2023-W26,838.2,ERVISS
ARI incidence,SI,2023-06-25,2023-W25,890.0,ERVISS
ARI incidence,SI,2023-06-18,2023-W24,951.1,ERVISS
ARI incidence,SI,2023-06-11,2023-W23,1008.0,ERVISS
ARI incidence,SI,2023-06-04,2023-W22,1043.4,ERVISS
ARI incidence,SI,2023-05-28,2023-W21,1215.8,ERVISS
ARI incidence,SI,2023-05-21,2023-W20,1094.2,ERVISS
ARI incidence,SI,2023-05-14,2023-W19,950.0,ERVISS
ARI incidence,SI,2023-05-07,2023-W18,747.2,ERVISS
ARI incidence,SI,2023-04-30,2023-W17,1054.6,ERVISS
ARI incidence,SI,2023-04-23,2023-W16,1250.9,ERVISS
ARI incidence,SI,2023-04-16,2023-W15,1370.2,ERVISS
ARI incidence,SI,2023-04-09,2023-W14,1445.9,ERVISS
ARI incidence,SI,2023-04-02,2023-W13,1489.9,ERVISS
ARI incidence,SI,2023-03-26,2023-W12,1611.9,ERVISS
ARI incidence,SI,2023-03-19,2023-W11,1886.2,ERVISS
ARI incidence,SI,2023-03-12,2023-W10,2024.2,ERVISS
ARI incidence,SI,2023-03-05,2023-W09,1894.1,ERVISS
ARI incidence,SI,2023-02-26,2023-W08,1759.3,ERVISS
ARI incidence,SI,2023-02-19,2023-W07,1755.0,ERVISS
ARI incidence,SI,2023-02-12,2023-W06,1230.7,ERVISS
ARI incidence,SI,2023-02-05,2023-W05,1920.3,ERVISS
ARI incidence,SI,2023-01-29,2023-W04,1757.6,ERVISS
ARI incidence,SI,2023-01-22,2023-W03,1843.1,ERVISS
ARI incidence,SI,2023-01-15,2023-W02,2050.2,ERVISS
ARI incidence,SI,2023-01-08,2023-W01,2293.1,ERVISS
ARI incidence,SI,2023-01-01,2022-W52,2741.6,ERVISS
ARI incidence,SI,2022-12-25,2022-W51,3299.9,ERVISS
ARI incidence,SI,2022-12-18,2022-W50,2869.8,ERVISS
ARI incidence,SI,2022-12-11,2022-W49,2716.7,ERVISS
ARI incidence,SI,2022-12-04,2022-W48,2511.0,ERVISS
ARI incidence,SI,2022-11-27,2022-W47,1995.9,ERVISS
ARI incidence,SI,2022-11-20,2022-W46,1505.2,ERVISS
ARI incidence,SI,2022-11-13,2022-W45,1382.5,ERVISS
ARI incidence,SI,2022-11-06,2022-W44,1002.3,ERVISS
ARI incidence,SI,2022-10-30,2022-W43,1946.1,ERVISS
ARI incidence,SI,2022-10-23,2022-W42,1904.9,ERVISS
ARI incidence,SI,2022-10-16,2022-W41,2030.3,ERVISS
ARI incidence,SI,2022-10-09,2022-W40,2299.5,ERVISS
ARI incidence,SI,2022-10-02,2022-W39,2276.9,ERVISS
ARI incidence,SI,2022-09-25,2022-W38,2556.4,ERVISS
ARI incidence,SI,2022-09-18,2022-W37,2107.9,ERVISS
ARI incidence,SI,2022-09-11,2022-W36,1294.4,ERVISS
ARI incidence,SI,2022-09-04,2022-W35,913.7,ERVISS
ARI incidence,SI,2022-08-28,2022-W34,999.7,ERVISS
ARI incidence,SI,2022-08-21,2022-W33,943.2,ERVISS
ARI incidence,SI,2022-08-14,2022-W32,1010.7,ERVISS
ARI incidence,SI,2022-08-07,2022-W31,949.1,ERVISS
ARI incidence,SI,2022-07-31,2022-W30,1221.6,ERVISS
ARI incidence,SI,2022-07-24,2022-W29,1439.1,ERVISS
ARI incidence,SI,2022-07-17,2022-W28,1595.7,ERVISS
ARI incidence,SI,2022-07-10,2022-W27,1678.0,ERVISS
ARI incidence,SI,2022-07-03,2022-W26,1376.9,ERVISS
ARI incidence,SI,2022-06-26,2022-W25,1341.9,ERVISS
ARI incidence,SI,2022-06-19,2022-W24,1228.8,ERVISS
ARI incidence,SI,2022-06-12,2022-W23,1109.0,ERVISS
ARI incidence,SI,2022-06-05,2022-W22,1212.6,ERVISS
ARI incidence,SI,2022-05-29,2022-W21,1117.2,ERVISS
ARI incidence,SI,2022-05-22,2022-W20,1181.8,ERVISS
ARI incidence,SI,2022-05-15,2022-W19,1225.6,ERVISS
ARI incidence,SI,2022-05-08,2022-W18,1028.7,ERVISS
ARI incidence,SI,2022-05-01,2022-W17,1008.3,ERVISS
ARI incidence,SI,2022-04-24,2022-W16,1302.7,ERVISS
ARI incidence,SI,2022-04-17,2022-W15,1657.1,ERVISS
ARI incidence,SI,2022-04-10,2022-W14,2064.2,ERVISS
ARI incidence,SI,2022-04-03,2022-W13,2429.8,ERVISS
ARI incidence,SI,2022-03-27,2022-W12,2502.9,ERVISS
ARI incidence,SI,2022-03-20,2022-W11,2263.3,ERVISS
ARI incidence,SI,2022-03-13,2022-W10,1514.7,ERVISS
ARI incidence,SI,2022-03-06,2022-W09,1311.5,ERVISS
ARI incidence,SI,2022-02-27,2022-W08,1695.4,ERVISS
ARI incidence,SI,2022-02-20,2022-W07,2650.0,ERVISS
ARI incidence,SI,2022-02-13,2022-W06,3387.7,ERVISS
ARI incidence,SI,2022-02-06,2022-W05,6583.3,ERVISS
ARI incidence,SI,2022-01-30,2022-W04,7170.1,ERVISS
ARI incidence,SI,2022-01-23,2022-W03,4476.9,ERVISS
ARI incidence,SI,2022-01-16,2022-W02,3233.1,ERVISS
ARI incidence,SI,2022-01-09,2022-W01,2349.0,ERVISS
ARI incidence,SI,2022-01-02,2021-W52,1251.2,ERVISS
ARI incidence,SI,2021-12-26,2021-W51,1600.1,ERVISS
ARI incidence,SI,2021-12-19,2021-W50,1497.5,ERVISS
ARI incidence,SI,2021-12-12,2021-W49,1915.9,ERVISS
ARI incidence,SI,2021-12-05,2021-W48,2010.4,ERVISS
ARI incidence,SI,2021-11-28,2021-W47,2163.9,ERVISS
ARI incidence,SI,2021-11-21,2021-W46,2538.4,ERVISS
ARI incidence,SI,2021-11-14,2021-W45,2368.1,ERVISS
ARI incidence,SI,2021-11-07,2021-W44,2121.4,ERVISS
ARI incidence,SI,2021-10-31,2021-W43,2330.9,ERVISS
ARI incidence,SI,2021-10-24,2021-W42,2198.5,ERVISS
ARI incidence,SI,2021-10-17,2021-W41,1983.8,ERVISS
ARI incidence,SI,2021-10-10,2021-W40,1989.7,ERVISS
ARI incidence,SI,2021-10-03,2021-W39,2151.9,ERVISS
ARI incidence,SI,2021-09-26,2021-W38,1727.3,ERVISS
ARI incidence,SI,2021-09-19,2021-W37,2119.2,ERVISS
ARI incidence,SI,2021-09-12,2021-W36,1410.2,ERVISS
ARI incidence,SI,2021-09-05,2021-W35,977.9,ERVISS
ARI incidence,SI,2021-08-29,2021-W34,991.8,ERVISS
ARI incidence,SI,2021-08-22,2021-W33,740.7,ERVISS
ARI incidence,SI,2021-08-15,2021-W32,475.0,ERVISS
ARI incidence,SI,2021-08-08,2021-W31,592.0,ERVISS
ARI incidence,SI,2021-08-01,2021-W30,488.8,ERVISS
ARI incidence,SI,2021-07-25,2021-W29,548.1,ERVISS
ARI incidence,SI,2021-07-18,2021-W28,588.5,ERVISS
ARI incidence,SI,2021-07-11,2021-W27,745.1,ERVISS
ARI incidence,SI,2021-07-04,2021-W26,626.2,ERVISS
ARI incidence,SI,2021-06-27,2021-W25,600.3,ERVISS
ARI incidence,SI,2021-06-20,2021-W24,761.0,ERVISS
ARI incidence,SI,2021-06-13,2021-W23,926.9,ERVISS
ARI incidence,SI,2021-06-06,2021-W22,1151.2,ERVISS
ARI incidence,SI,2021-05-30,2021-W21,1122.8,ERVISS
ARI incidence,SI,2021-05-23,2021-W20,1112.2,ERVISS
ARI incidence,SI,2021-05-16,2021-W19,1167.2,ERVISS
ARI incidence,SI,2021-05-09,2021-W18,890.0,ERVISS
ARI incidence,SI,2021-05-02,2021-W17,554.7,ERVISS
ARI incidence,SI,2021-04-25,2021-W16,946.3,ERVISS
ARI incidence,SI,2021-04-18,2021-W15,728.3,ERVISS
ARI incidence,SI,2021-04-11,2021-W14,690.7,ERVISS
ARI incidence,SI,2021-04-04,2021-W13,1161.4,ERVISS
ARI incidence,SI,2021-03-28,2021-W12,1451.0,ERVISS
ARI incidence,SI,2021-03-21,2021-W11,1473.2,ERVISS
ARI incidence,SI,2021-03-14,2021-W10,1612.7,ERVISS
ARI incidence,SI,2021-03-07,2021-W09,1308.8,ERVISS
ARI incidence,SI,2021-02-28,2021-W08,922.9,ERVISS
ARI incidence,SI,2021-02-21,2021-W07,899.0,ERVISS
ARI incidence,SI,2021-02-14,2021-W06,714.9,ERVISS
ARI incidence,SI,2021-02-07,2021-W05,716.6,ERVISS
ARI incidence,SI,2021-01-31,2021-W04,674.7,ERVISS
ARI incidence,SI,2021-01-24,2021-W03,665.3,ERVISS
ARI incidence,SI,2021-01-17,2021-W02,630.6,ERVISS
ARI incidence,SI,2021-01-10,2021-W01,945.5,ERVISS
ARI incidence,SI,2021-01-03,2020-W53,523.4,ERVISS
ARI incidence,SI,2020-12-27,2020-W52,463.6,ERVISS
ARI incidence,SI,2020-12-20,2020-W51,396.0,ERVISS
ARI incidence,SI,2020-12-13,2020-W50,624.5,ERVISS
ARI incidence,SI,2020-12-06,2020-W49,705.7,ERVISS
ARI incidence,SI,2020-11-29,2020-W48,568.4,ERVISS
ARI incidence,SI,2020-11-22,2020-W47,553.1,ERVISS
ARI incidence,SI,2020-11-15,2020-W46,624.9,ERVISS
ARI incidence,SI,2020-11-08,2020-W45,679.8,ERVISS
ARI incidence,SI,2020-11-01,2020-W44,929.4,ERVISS
ARI incidence,SI,2020-10-25,2020-W43,1102.7,ERVISS
ARI incidence,SI,2020-10-18,2020-W42,876.6,ERVISS
ARI incidence,SI,2020-10-11,2020-W41,719.2,ERVISS
ARI incidence,SI,2020-10-04,2020-W40,713.4,ERVISS
ARI incidence,SI,2020-09-27,2020-W39,790.9,ERVISS
ARI incidence,SI,2020-09-20,2020-W38,1066.2,ERVISS
ARI incidence,SI,2020-09-13,2020-W37,1247.2,ERVISS
ARI incidence,SI,2020-09-06,2020-W36,403.4,ERVISS
ARI incidence,SI,2020-08-30,2020-W35,246.2,ERVISS
ARI incidence,SI,2020-08-23,2020-W34,233.9,ERVISS
ARI incidence,SI,2020-08-16,2020-W33,228.3,ERVISS
ARI incidence,SI,2020-08-09,2020-W32,205.2,ERVISS
ARI incidence,SI,2020-08-02,2020-W31,198.3,ERVISS
ARI incidence,SI,2020-07-26,2020-W30,194.1,ERVISS
ARI incidence,SI,2020-07-19,2020-W29,264.8,ERVISS
ARI incidence,SI,2020-07-12,2020-W28,268.6,ERVISS
ARI incidence,SI,2020-07-05,2020-W27,278.2,ERVISS
ARI incidence,SI,2020-06-28,2020-W26,631.5,ERVISS
ARI incidence,SI,2020-06-21,2020-W25,395.4,ERVISS
ARI incidence,ES,2024-12-01,2024-W48,517.6,ERVISS
ARI incidence,ES,2024-11-24,2024-W47,504.5,ERVISS
ARI incidence,ES,2024-11-17,2024-W46,477.4,ERVISS
ARI incidence,ES,2024-11-10,2024-W45,473.5,ERVISS
ARI incidence,ES,2024-11-03,2024-W44,388.0,ERVISS
ARI incidence,ES,2024-10-27,2024-W43,464.3,ERVISS
ARI incidence,ES,2024-10-20,2024-W42,468.3,ERVISS
ARI incidence,ES,2024-10-13,2024-W41,468.0,ERVISS
ARI incidence,ES,2024-10-06,2024-W40,504.9,ERVISS
ARI incidence,ES,2024-09-29,2024-W39,504.2,ERVISS
ARI incidence,ES,2024-09-22,2024-W38,425.5,ERVISS
ARI incidence,ES,2024-09-15,2024-W37,298.9,ERVISS
ARI incidence,ES,2024-09-08,2024-W36,263.4,ERVISS
ARI incidence,ES,2024-09-01,2024-W35,244.2,ERVISS
ARI incidence,ES,2024-08-25,2024-W34,233.2,ERVISS
ARI incidence,ES,2024-08-18,2024-W33,201.9,ERVISS
ARI incidence,ES,2024-08-11,2024-W32,233.2,ERVISS
ARI incidence,ES,2024-08-04,2024-W31,248.0,ERVISS
ARI incidence,ES,2024-07-28,2024-W30,268.1,ERVISS
ARI incidence,ES,2024-07-21,2024-W29,295.7,ERVISS
ARI incidence,ES,2024-07-14,2024-W28,325.7,ERVISS
ARI incidence,ES,2024-07-07,2024-W27,366.4,ERVISS
ARI incidence,ES,2024-06-30,2024-W26,380.4,ERVISS
ARI incidence,ES,2024-06-23,2024-W25,407.1,ERVISS
ARI incidence,ES,2024-06-16,2024-W24,407.9,ERVISS
ARI incidence,ES,2024-06-09,2024-W23,424.2,ERVISS
ARI incidence,ES,2024-06-02,2024-W22,419.0,ERVISS
ARI incidence,ES,2024-05-26,2024-W21,444.9,ERVISS
ARI incidence,ES,2024-05-19,2024-W20,461.6,ERVISS
ARI incidence,ES,2024-05-12,2024-W19,488.5,ERVISS
ARI incidence,ES,2024-05-05,2024-W18,431.3,ERVISS
