target,location,truth_date,year_week,value,data_source
ILI incidence,PL,2020-12-27,2020-W52,82.6,ERVISS
ILI incidence,PL,2020-12-20,2020-W51,105.8,ERVISS
ILI incidence,PL,2020-12-13,2020-W50,294.8,ERVISS
ILI incidence,PL,2020-12-06,2020-W49,318.5,ERVISS
ILI incidence,PL,2020-11-29,2020-W48,113.5,ERVISS
ILI incidence,PL,2020-11-22,2020-W47,132.3,ERVISS
ILI incidence,PL,2020-11-15,2020-W46,177.1,ERVISS
ILI incidence,PL,2020-11-08,2020-W45,182.6,ERVISS
ILI incidence,PL,2020-11-01,2020-W44,198.2,ERVISS
ILI incidence,PL,2020-10-25,2020-W43,188.9,ERVISS
ILI incidence,PL,2020-10-18,2020-W42,171.2,ERVISS
ILI incidence,PL,2020-10-11,2020-W41,154.5,ERVISS
ILI incidence,PL,2020-10-04,2020-W40,131.6,ERVISS
ILI incidence,PL,2020-09-27,2020-W39,167.2,ERVISS
ILI incidence,PL,2020-09-20,2020-W38,156.3,ERVISS
ILI incidence,PL,2020-09-13,2020-W37,149.5,ERVISS
ILI incidence,PL,2020-09-06,2020-W36,74.2,ERVISS
ILI incidence,PL,2020-08-30,2020-W35,58.8,ERVISS
ILI incidence,PL,2020-08-23,2020-W34,54.8,ERVISS
ILI incidence,PL,2020-08-16,2020-W33,54.5,ERVISS
ILI incidence,PL,2020-08-09,2020-W32,45.1,ERVISS
ILI incidence,PL,2020-08-02,2020-W31,41.2,ERVISS
ILI incidence,PL,2020-07-26,2020-W30,31.9,ERVISS
ILI incidence,PL,2020-07-19,2020-W29,24.2,ERVISS
ILI incidence,PL,2020-07-12,2020-W28,27.2,ERVISS
ILI incidence,PL,2020-07-05,2020-W27,27.8,ERVISS
ILI incidence,PL,2020-06-28,2020-W26,22.3,ERVISS
ILI incidence,PL,2020-06-21,2020-W25,23.6,ERVISS
ILI incidence,PT,2023-03-05,2023-W09,36.9,ERVISS
ILI incidence,PT,2023-02-26,2023-W08,31.0,ERVISS
ILI incidence,PT,2023-02-19,2023-W07,33.2,ERVISS
ILI incidence,PT,2023-02-05,2023-W05,21.8,ERVISS
ILI incidence,PT,2023-01-29,2023-W04,49.7,ERVISS
ILI incidence,PT,2023-01-22,2023-W03,30.5,ERVISS
ILI incidence,PT,2023-01-15,2023-W02,52.1,ERVISS
ILI incidence,PT,2023-01-08,2023-W01,32.2,ERVISS
ILI incidence,PT,2023-01-01,2022-W52,64.5,ERVISS
ILI incidence,PT,2022-12-25,2022-W51,44.1,ERVISS
ILI incidence,PT,2022-12-18,2022-W50,18.7,ERVISS
ILI incidence,PT,2022-12-11,2022-W49,70.6,ERVISS
ILI incidence,PT,2022-12-04,2022-W48,65.7,ERVISS
ILI incidence,PT,2022-11-27,2022-W47,44.6,ERVISS
ILI incidence,PT,2022-11-20,2022-W46,61.7,ERVISS
ILI incidence,PT,2022-11-13,2022-W45,48.9,ERVISS
ILI incidence,PT,2022-11-06,2022-W44,19.2,ERVISS
ILI incidence,PT,2022-10-30,2022-W43,24.3,ERVISS
ILI incidence,PT,2022-10-23,2022-W42,52.0,ERVISS
ILI incidence,PT,2022-10-16,2022-W41,32.7,ERVISS
ILI incidence,PT,2022-10-09,2022-W40,24.4,ERVISS
ILI incidence,PT,2022-10-02,2022-W39,38.8,ERVISS
ILI incidence,PT,2022-09-25,2022-W38,23.2,ERVISS
ILI incidence,PT,2022-09-18,2022-W37,11.2,ERVISS
ILI incidence,PT,2022-09-11,2022-W36,29.0,ERVISS
ILI incidence,PT,2022-09-04,2022-W35,0.0,ERVISS
ILI incidence,PT,2022-08-28,2022-W34,7.4,ERVISS
ILI incidence,PT,2022-08-21,2022-W33,19.0,ERVISS
ILI incidence,PT,2022-08-14,2022-W32,12.3,ERVISS
ILI incidence,PT,2022-08-07,2022-W31,7.4,ERVISS
ILI incidence,PT,2022-07-31,2022-W30,0.0,ERVISS
ILI incidence,PT,2022-07-24,2022-W29,0.0,ERVISS
ILI incidence,PT,2022-07-17,2022-W28,0.0,ERVISS
ILI incidence,PT,2022-07-10,2022-W27,16.5,ERVISS
ILI incidence,PT,2022-07-03,2022-W26,36.5,ERVISS
ILI incidence,PT,2022-06-26,2022-W25,0.0,ERVISS
ILI incidence,PT,2022-06-19,2022-W24,0.0,ERVISS
ILI incidence,PT,2022-06-12,2022-W23,19.6,ERVISS
ILI incidence,PT,2022-06-05,2022-W22,7.5,ERVISS
ILI incidence,PT,2022-05-29,2022-W21,24.3,ERVISS
ILI incidence,PT,2022-05-22,2022-W20,20.0,ERVISS
ILI incidence,PT,2022-05-15,2022-W19,26.8,ERVISS
ILI incidence,PT,2022-05-08,2022-W18,21.4,ERVISS
ILI incidence,PT,2022-05-01,2022-W17,8.0,ERVISS
ILI incidence,PT,2022-04-24,2022-W16,9.6,ERVISS
ILI incidence,PT,2022-04-17,2022-W15,0.0,ERVISS
ILI incidence,PT,2022-04-10,2022-W14,4.2,ERVISS
ILI incidence,PT,2022-04-03,2022-W13,16.8,ERVISS
ILI incidence,PT,2022-03-27,2022-W12,19.9,ERVISS
ILI incidence,PT,2022-03-20,2022-W11,19.9,ERVISS
ILI incidence,PT,2022-03-13,2022-W10,43.5,ERVISS
ILI incidence,PT,2022-03-06,2022-W09,0.0,ERVISS
ILI incidence,PT,2022-02-27,2022-W08,0.0,ERVISS
ILI incidence,PT,2022-02-20,2022-W07,5.9,ERVISS
ILI incidence,PT,2022-02-13,2022-W06,22.3,ERVISS
ILI incidence,PT,2022-02-06,2022-W05,24.3,ERVISS
ILI incidence,PT,2022-01-30,2022-W04,39.0,ERVISS
ILI incidence,PT,2022-01-23,2022-W03,25.6,ERVISS
ILI incidence,PT,2022-01-16,2022-W02,14.4,ERVISS
ILI incidence,PT,2022-01-09,2022-W01,0.0,ERVISS
ILI incidence,PT,2022-01-02,2021-W52,13.3,ERVISS
ILI incidence,PT,2021-12-26,2021-W51,9.9,ERVISS
ILI incidence,PT,2021-12-19,2021-W50,7.4,ERVISS
ILI incidence,PT,2021-12-12,2021-W49,0.0,ERVISS
ILI incidence,PT,2021-12-05,2021-W48,12.1,ERVISS
ILI incidence,PT,2021-11-28,2021-W47,19.5,ERVISS
ILI incidence,PT,2021-11-21,2021-W46,27.2,ERVISS
ILI incidence,PT,2021-11-14,2021-W45,29.7,ERVISS
ILI incidence,PT,2021-11-07,2021-W44,0.0,ERVISS
ILI incidence,PT,2021-10-31,2021-W43,29.5,ERVISS
ILI incidence,PT,2021-10-24,2021-W42,10.4,ERVISS
ILI incidence,PT,2021-10-17,2021-W41,0.0,ERVISS
ILI incidence,PT,2021-10-10,2021-W40,0.0,ERVISS
ILI incidence,PT,2021-10-03,2021-W39,0.0,ERVISS
ILI incidence,PT,2021-09-26,2021-W38,8.9,ERVISS
ILI incidence,PT,2021-09-19,2021-W37,0.0,ERVISS
ILI incidence,PT,2021-09-12,2021-W36,0.0,ERVISS
ILI incidence,PT,2021-09-05,2021-W35,0.0,ERVISS
ILI incidence,PT,2021-08-29,2021-W34,0.0,ERVISS
ILI incidence,PT,2021-08-22,2021-W33,0.0,ERVISS
ILI incidence,PT,2021-08-15,2021-W32,0.0,ERVISS
ILI incidence,PT,2021-08-08,2021-W31,0.0,ERVISS
ILI incidence,PT,2021-08-01,2021-W30,11.4,ERVISS
ILI incidence,PT,2021-07-25,2021-W29,0.0,ERVISS
ILI incidence,PT,2021-07-18,2021-W28,71.8,ERVISS
ILI incidence,PT,2021-07-11,2021-W27,38.2,ERVISS
ILI incidence,PT,2021-07-04,2021-W26,25.3,ERVISS
ILI incidence,PT,2021-06-27,2021-W25,4.7,ERVISS
ILI incidence,PT,2021-06-20,2021-W24,20.4,ERVISS
ILI incidence,PT,2021-06-13,2021-W23,0.0,ERVISS
ILI incidence,PT,2021-06-06,2021-W22,0.0,ERVISS
ILI incidence,PT,2021-05-30,2021-W21,13.2,ERVISS
ILI incidence,PT,2021-05-23,2021-W20,17.6,ERVISS
ILI incidence,PT,2021-05-16,2021-W19,7.9,ERVISS
ILI incidence,PT,2021-05-09,2021-W18,0.0,ERVISS
ILI incidence,PT,2021-05-02,2021-W17,12.4,ERVISS
ILI incidence,PT,2021-04-25,2021-W16,6.6,ERVISS
ILI incidence,PT,2021-04-18,2021-W15,14.2,ERVISS
ILI incidence,PT,2021-04-11,2021-W14,8.3,ERVISS
ILI incidence,PT,2021-04-04,2021-W13,13.5,ERVISS
ILI incidence,PT,2021-03-28,2021-W12,3.6,ERVISS
ILI incidence,PT,2021-03-14,2021-W10,4.6,ERVISS
ILI incidence,PT,2021-03-07,2021-W09,0.0,ERVISS
ILI incidence,PT,2021-02-28,2021-W08,5.7,ERVISS
ILI incidence,PT,2021-02-14,2021-W06,25.3,ERVISS
ILI incidence,PT,2021-02-07,2021-W05,4.9,ERVISS
ILI incidence,PT,2021-01-31,2021-W04,6.0,ERVISS
ILI incidence,PT,2021-01-24,2021-W03,4.4,ERVISS
ILI incidence,PT,2021-01-17,2021-W02,0.0,ERVISS
ILI incidence,PT,2021-01-10,2021-W01,0.0,ERVISS
ILI incidence,PT,2021-01-03,2020-W53,6.0,ERVISS
ILI incidence,PT,2020-12-20,2020-W51,0.0,ERVISS
ILI incidence,PT,2020-12-13,2020-W50,0.0,ERVISS
ILI incidence,PT,2020-12-06,2020-W49,0.0,ERVISS
ILI incidence,PT,2020-11-29,2020-W48,0.0,ERVISS
ILI incidence,PT,2020-11-22,2020-W47,0.0,ERVISS
ILI incidence,PT,2020-11-15,2020-W46,0.0,ERVISS
ILI incidence,PT,2020-11-08,2020-W45,0.0,ERVISS
ILI incidence,PT,2020-11-01,2020-W44,23.7,ERVISS
ILI incidence,PT,2020-10-25,2020-W43,0.0,ERVISS
ILI incidence,PT,2020-10-18,2020-W42,12.8,ERVISS
ILI incidence,PT,2020-10-11,2020-W41,0.0,ERVISS
ILI incidence,PT,2020-10-04,2020-W40,0.0,ERVISS
ILI incidence,PT,2020-09-27,2020-W39,0.0,ERVISS
ILI incidence,PT,2020-09-20,2020-W38,0.0,ERVISS
ILI incidence,PT,2020-09-13,2020-W37,0.0,ERVISS
ILI incidence,PT,2020-09-06,2020-W36,0.0,ERVISS
ILI incidence,PT,2020-08-30,2020-W35,0.0,ERVISS
ILI incidence,PT,2020-08-23,2020-W34,0.0,ERVISS
ILI incidence,PT,2020-08-16,2020-W33,0.0,ERVISS
ILI incidence,PT,2020-08-09,2020-W32,0.0,ERVISS
ILI incidence,PT,2020-08-02,2020-W31,0.0,ERVISS
ILI incidence,PT,2020-07-26,2020-W30,0.0,ERVISS
ILI incidence,PT,2020-07-19,2020-W29,0.0,ERVISS
ILI incidence,PT,2020-07-12,2020-W28,0.0,ERVISS
ILI incidence,PT,2020-07-05,2020-W27,0.0,ERVISS
ILI incidence,PT,2020-06-28,2020-W26,0.0,ERVISS
ILI incidence,PT,2020-06-21,2020-W25,0.0,ERVISS
ILI incidence,RO,2024-11-24,2024-W47,1.4,ERVISS
ILI incidence,RO,2024-11-17,2024-W46,2.8,ERVISS
ILI incidence,RO,2024-11-10,2024-W45,0.9,ERVISS
ILI incidence,RO,2024-11-03,2024-W44,1.0,ERVISS
ILI incidence,RO,2024-10-27,2024-W43,0.2,ERVISS
ILI incidence,RO,2024-10-20,2024-W42,0.2,ERVISS
ILI incidence,RO,2024-10-13,2024-W41,0.2,ERVISS
ILI incidence,RO,2024-10-06,2024-W40,0.0,ERVISS
ILI incidence,RO,2024-09-29,2024-W39,0.0,ERVISS
ILI incidence,RO,2024-09-22,2024-W38,0.0,ERVISS
ILI incidence,RO,2024-09-15,2024-W37,0.0,ERVISS
ILI incidence,RO,2024-09-08,2024-W36,0.0,ERVISS
ILI incidence,RO,2024-09-01,2024-W35,0.0,ERVISS
ILI incidence,RO,2024-08-25,2024-W34,0.0,ERVISS
ILI incidence,RO,2024-08-18,2024-W33,0.0,ERVISS
ILI incidence,RO,2024-08-11,2024-W32,0.2,ERVISS
ILI incidence,RO,2024-08-04,2024-W31,0.0,ERVISS
ILI incidence,RO,2024-07-28,2024-W30,0.0,ERVISS
ILI incidence,RO,2024-07-21,2024-W29,0.0,ERVISS
ILI incidence,RO,2024-07-14,2024-W28,0.0,ERVISS
ILI incidence,RO,2024-07-07,2024-W27,0.0,ERVISS
ILI incidence,RO,2024-06-30,2024-W26,0.0,ERVISS
ILI incidence,RO,2024-06-23,2024-W25,1.7,ERVISS
ILI incidence,RO,2024-06-16,2024-W24,0.2,ERVISS
ILI incidence,RO,2024-06-09,2024-W23,2.3,ERVISS
ILI incidence,RO,2024-06-02,2024-W22,2.3,ERVISS
ILI incidence,RO,2024-05-26,2024-W21,2.4,ERVISS
ILI incidence,RO,2024-05-19,2024-W20,0.7,ERVISS
ILI incidence,RO,2024-05-12,2024-W19,0.0,ERVISS
ILI incidence,RO,2024-05-05,2024-W18,0.0,ERVISS
ILI incidence,RO,2024-04-28,2024-W17,0.0,ERVISS
ILI incidence,RO,2024-04-14,2024-W15,0.2,ERVISS
ILI incidence,RO,2024-04-07,2024-W14,0.9,ERVISS
ILI incidence,RO,2024-03-31,2024-W13,1.2,ERVISS
ILI incidence,RO,2024-03-24,2024-W12,2.6,ERVISS
ILI incidence,RO,2024-03-17,2024-W11,1.9,ERVISS
ILI incidence,RO,2024-03-10,2024-W10,2.3,ERVISS
ILI incidence,RO,2024-03-03,2024-W09,6.4,ERVISS
ILI incidence,RO,2024-02-25,2024-W08,9.8,ERVISS
ILI incidence,RO,2024-02-18,2024-W07,24.1,ERVISS
ILI incidence,RO,2024-02-11,2024-W06,33.0,ERVISS
ILI incidence,RO,2024-02-04,2024-W05,36.6,ERVISS
ILI incidence,RO,2024-01-28,2024-W04,36.9,ERVISS
ILI incidence,RO,2024-01-21,2024-W03,20.7,ERVISS
ILI incidence,RO,2024-01-14,2024-W02,11.3,ERVISS
ILI incidence,RO,2024-01-07,2024-W01,8.6,ERVISS
ILI incidence,RO,2023-12-31,2023-W52,1.5,ERVISS
ILI incidence,RO,2023-12-24,2023-W51,3.4,ERVISS
ILI incidence,RO,2023-12-17,2023-W50,0.7,ERVISS
ILI incidence,RO,2023-12-10,2023-W49,1.6,ERVISS
ILI incidence,RO,2023-12-03,2023-W48,0.2,ERVISS
ILI incidence,RO,2023-11-26,2023-W47,1.0,ERVISS
ILI incidence,RO,2023-11-19,2023-W46,0.7,ERVISS
ILI incidence,RO,2023-11-12,2023-W45,0.7,ERVISS
ILI incidence,RO,2023-11-05,2023-W44,0.7,ERVISS
ILI incidence,RO,2023-10-29,2023-W43,0.5,ERVISS
ILI incidence,RO,2023-10-22,2023-W42,0.0,ERVISS
ILI incidence,RO,2023-10-15,2023-W41,0.0,ERVISS
ILI incidence,RO,2023-10-08,2023-W40,0.0,ERVISS
ILI incidence,RO,2023-10-01,2023-W39,8.5,ERVISS
ILI incidence,RO,2023-09-24,2023-W38,0.0,ERVISS
ILI incidence,RO,2023-09-17,2023-W37,0.0,ERVISS
ILI incidence,RO,2023-09-03,2023-W35,0.0,ERVISS
ILI incidence,RO,2023-08-20,2023-W33,0.0,ERVISS
ILI incidence,RO,2023-08-13,2023-W32,0.0,ERVISS
ILI incidence,RO,2023-08-06,2023-W31,0.0,ERVISS
ILI incidence,RO,2023-07-30,2023-W30,0.0,ERVISS
ILI incidence,RO,2023-07-23,2023-W29,0.0,ERVISS
ILI incidence,RO,2023-07-16,2023-W28,0.0,ERVISS
ILI incidence,RO,2023-07-09,2023-W27,0.2,ERVISS
ILI incidence,RO,2023-06-25,2023-W25,0.0,ERVISS
ILI incidence,RO,2023-06-18,2023-W24,0.0,ERVISS
ILI incidence,RO,2023-06-04,2023-W22,0.0,ERVISS
ILI incidence,RO,2023-05-28,2023-W21,0.2,ERVISS
ILI incidence,RO,2023-05-21,2023-W20,0.5,ERVISS
ILI incidence,RO,2023-05-14,2023-W19,0.2,ERVISS
ILI incidence,RO,2023-05-07,2023-W18,0.7,ERVISS
ILI incidence,RO,2023-04-30,2023-W17,1.0,ERVISS
ILI incidence,RO,2023-04-23,2023-W16,0.0,ERVISS
ILI incidence,RO,2023-04-16,2023-W15,0.7,ERVISS
ILI incidence,RO,2023-04-09,2023-W14,1.9,ERVISS
ILI incidence,RO,2023-04-02,2023-W13,1.5,ERVISS
ILI incidence,RO,2023-03-26,2023-W12,3.6,ERVISS
ILI incidence,RO,2023-03-19,2023-W11,5.0,ERVISS
ILI incidence,RO,2023-03-12,2023-W10,5.4,ERVISS
ILI incidence,RO,2023-03-05,2023-W09,5.4,ERVISS
ILI incidence,RO,2023-02-26,2023-W08,4.6,ERVISS
ILI incidence,RO,2023-02-19,2023-W07,7.6,ERVISS
ILI incidence,RO,2023-02-12,2023-W06,6.7,ERVISS
ILI incidence,RO,2023-02-05,2023-W05,10.0,ERVISS
ILI incidence,RO,2023-01-29,2023-W04,8.7,ERVISS
ILI incidence,RO,2023-01-22,2023-W03,18.5,ERVISS
ILI incidence,RO,2023-01-15,2023-W02,18.7,ERVISS
ILI incidence,RO,2023-01-08,2023-W01,8.0,ERVISS
ILI incidence,RO,2023-01-01,2022-W52,1.7,ERVISS
ILI incidence,RO,2022-12-25,2022-W51,1.5,ERVISS
ILI incidence,RO,2022-12-18,2022-W50,6.1,ERVISS
ILI incidence,RO,2022-12-11,2022-W49,0.0,ERVISS
ILI incidence,RO,2022-12-04,2022-W48,0.0,ERVISS
ILI incidence,RO,2022-11-27,2022-W47,0.5,ERVISS
ILI incidence,RO,2022-11-20,2022-W46,0.5,ERVISS
ILI incidence,RO,2022-11-13,2022-W45,0.5,ERVISS
ILI incidence,RO,2022-11-06,2022-W44,0.5,ERVISS
ILI incidence,RO,2022-10-30,2022-W43,0.7,ERVISS
ILI incidence,RO,2022-10-23,2022-W42,0.0,ERVISS
ILI incidence,RO,2022-10-16,2022-W41,0.0,ERVISS
ILI incidence,RO,2022-10-09,2022-W40,0.0,ERVISS
ILI incidence,RO,2022-10-02,2022-W39,0.0,ERVISS
ILI incidence,RO,2022-09-25,2022-W38,0.0,ERVISS
ILI incidence,RO,2022-09-18,2022-W37,0.0,ERVISS
ILI incidence,RO,2022-09-11,2022-W36,0.0,ERVISS
ILI incidence,RO,2022-09-04,2022-W35,0.0,ERVISS
ILI incidence,RO,2022-08-28,2022-W34,0.0,ERVISS
ILI incidence,RO,2022-08-21,2022-W33,0.0,ERVISS
ILI incidence,RO,2022-08-14,2022-W32,0.0,ERVISS
ILI incidence,RO,2022-08-07,2022-W31,0.0,ERVISS
ILI incidence,RO,2022-07-31,2022-W30,0.0,ERVISS
ILI incidence,RO,2022-07-24,2022-W29,0.0,ERVISS
ILI incidence,RO,2022-07-17,2022-W28,0.0,ERVISS
ILI incidence,RO,2022-07-10,2022-W27,0.0,ERVISS
ILI incidence,RO,2022-07-03,2022-W26,0.0,ERVISS
ILI incidence,RO,2022-06-26,2022-W25,0.0,ERVISS
ILI incidence,RO,2022-06-19,2022-W24,0.0,ERVISS
ILI incidence,RO,2022-06-12,2022-W23,0.0,ERVISS
ILI incidence,RO,2022-06-05,2022-W22,0.0,ERVISS
ILI incidence,RO,2022-05-29,2022-W21,0.0,ERVISS
ILI incidence,RO,2022-05-22,2022-W20,4.7,ERVISS
ILI incidence,RO,2022-05-15,2022-W19,0.0,ERVISS
ILI incidence,RO,2022-05-08,2022-W18,1.6,ERVISS
ILI incidence,RO,2022-05-01,2022-W17,2.1,ERVISS
ILI incidence,RO,2022-04-24,2022-W16,5.1,ERVISS
ILI incidence,RO,2022-04-17,2022-W15,11.3,ERVISS
ILI incidence,RO,2022-04-10,2022-W14,5.3,ERVISS
ILI incidence,RO,2022-04-03,2022-W13,17.2,ERVISS
ILI incidence,RO,2022-03-27,2022-W12,12.3,ERVISS
ILI incidence,RO,2022-03-20,2022-W11,8.5,ERVISS
ILI incidence,RO,2022-03-13,2022-W10,4.0,ERVISS
ILI incidence,RO,2022-03-06,2022-W09,1.4,ERVISS
ILI incidence,RO,2022-02-27,2022-W08,0.5,ERVISS
ILI incidence,RO,2022-02-20,2022-W07,0.2,ERVISS
ILI incidence,RO,2022-02-13,2022-W06,0.5,ERVISS
ILI incidence,RO,2022-02-06,2022-W05,0.2,ERVISS
ILI incidence,RO,2022-01-30,2022-W04,0.2,ERVISS
ILI incidence,RO,2022-01-23,2022-W03,0.5,ERVISS
ILI incidence,RO,2022-01-16,2022-W02,0.5,ERVISS
ILI incidence,RO,2022-01-09,2022-W01,3.3,ERVISS
ILI incidence,RO,2022-01-02,2021-W52,2.9,ERVISS
ILI incidence,RO,2021-12-26,2021-W51,3.2,ERVISS
ILI incidence,RO,2021-12-19,2021-W50,0.5,ERVISS
ILI incidence,RO,2021-12-12,2021-W49,0.5,ERVISS
ILI incidence,RO,2021-12-05,2021-W48,0.0,ERVISS
ILI incidence,RO,2021-11-28,2021-W47,0.5,ERVISS
ILI incidence,RO,2021-11-21,2021-W46,0.0,ERVISS
ILI incidence,RO,2021-11-14,2021-W45,0.0,ERVISS
ILI incidence,RO,2021-11-07,2021-W44,0.0,ERVISS
ILI incidence,RO,2021-10-31,2021-W43,0.0,ERVISS
ILI incidence,RO,2021-10-17,2021-W41,0.0,ERVISS
ILI incidence,RO,2021-10-10,2021-W40,0.0,ERVISS
ILI incidence,RO,2021-10-03,2021-W39,0.0,ERVISS
ILI incidence,RO,2021-09-26,2021-W38,0.0,ERVISS
ILI incidence,RO,2021-09-19,2021-W37,0.0,ERVISS
ILI incidence,RO,2021-09-12,2021-W36,0.0,ERVISS
ILI incidence,RO,2021-09-05,2021-W35,0.0,ERVISS
ILI incidence,RO,2021-08-29,2021-W34,0.0,ERVISS
ILI incidence,RO,2021-08-22,2021-W33,0.0,ERVISS
ILI incidence,RO,2021-08-15,2021-W32,0.0,ERVISS
ILI incidence,RO,2021-08-08,2021-W31,0.0,ERVISS
ILI incidence,RO,2021-08-01,2021-W30,0.0,ERVISS
ILI incidence,RO,2021-07-25,2021-W29,0.0,ERVISS
ILI incidence,RO,2021-07-18,2021-W28,0.0,ERVISS
ILI incidence,RO,2021-07-11,2021-W27,0.0,ERVISS
ILI incidence,RO,2021-07-04,2021-W26,0.0,ERVISS
ILI incidence,RO,2021-06-27,2021-W25,0.0,ERVISS
ILI incidence,RO,2021-06-20,2021-W24,0.0,ERVISS
ILI incidence,RO,2021-06-13,2021-W23,0.0,ERVISS
ILI incidence,RO,2021-06-06,2021-W22,0.0,ERVISS
ILI incidence,RO,2021-05-30,2021-W21,0.0,ERVISS
ILI incidence,RO,2021-05-16,2021-W19,0.0,ERVISS
ILI incidence,RO,2021-05-09,2021-W18,0.0,ERVISS
ILI incidence,RO,2021-05-02,2021-W17,0.0,ERVISS
ILI incidence,RO,2021-04-25,2021-W16,0.0,ERVISS
ILI incidence,RO,2021-04-18,2021-W15,0.0,ERVISS
ILI incidence,RO,2021-04-11,2021-W14,0.0,ERVISS
ILI incidence,RO,2021-04-04,2021-W13,0.5,ERVISS
ILI incidence,RO,2021-03-28,2021-W12,0.0,ERVISS
ILI incidence,RO,2021-03-21,2021-W11,0.5,ERVISS
ILI incidence,RO,2021-03-14,2021-W10,0.2,ERVISS
ILI incidence,RO,2021-03-07,2021-W09,0.5,ERVISS
ILI incidence,RO,2021-02-28,2021-W08,0.2,ERVISS
ILI incidence,RO,2021-02-21,2021-W07,0.5,ERVISS
ILI incidence,RO,2021-02-14,2021-W06,0.7,ERVISS
ILI incidence,RO,2021-02-07,2021-W05,1.2,ERVISS
ILI incidence,RO,2021-01-31,2021-W04,0.5,ERVISS
ILI incidence,RO,2021-01-24,2021-W03,0.5,ERVISS
ILI incidence,RO,2021-01-17,2021-W02,0.7,ERVISS
ILI incidence,RO,2021-01-10,2021-W01,0.7,ERVISS
ILI incidence,RO,2021-01-03,2020-W53,0.9,ERVISS
ILI incidence,RO,2020-12-27,2020-W52,0.7,ERVISS
ILI incidence,RO,2020-12-20,2020-W51,0.7,ERVISS
ILI incidence,RO,2020-12-13,2020-W50,0.0,ERVISS
ILI incidence,RO,2020-12-06,2020-W49,0.0,ERVISS
ILI incidence,RO,2020-11-29,2020-W48,0.4,ERVISS
ILI incidence,RO,2020-11-22,2020-W47,0.2,ERVISS
ILI incidence,RO,2020-11-15,2020-W46,0.7,ERVISS
ILI incidence,RO,2020-11-08,2020-W45,0.5,ERVISS
ILI incidence,RO,2020-11-01,2020-W44,1.7,ERVISS
ILI incidence,RO,2020-10-25,2020-W43,0.6,ERVISS
ILI incidence,RO,2020-10-18,2020-W42,0.6,ERVISS
ILI incidence,RO,2020-10-11,2020-W41,0.5,ERVISS
ILI incidence,RO,2020-10-04,2020-W40,0.0,ERVISS
ILI incidence,RO,2020-09-27,2020-W39,0.0,ERVISS
ILI incidence,RO,2020-09-20,2020-W38,0.0,ERVISS
ILI incidence,RO,2020-09-13,2020-W37,0.0,ERVISS
ILI incidence,RO,2020-09-06,2020-W36,0.0,ERVISS
ILI incidence,RO,2020-08-30,2020-W35,0.0,ERVISS
ILI incidence,RO,2020-08-23,2020-W34,0.0,ERVISS
ILI incidence,RO,2020-08-16,2020-W33,0.0,ERVISS
ILI incidence,RO,2020-08-09,2020-W32,0.0,ERVISS
ILI incidence,RO,2020-08-02,2020-W31,0.0,ERVISS
ILI incidence,RO,2020-07-26,2020-W30,0.0,ERVISS
ILI incidence,RO,2020-07-19,2020-W29,0.0,ERVISS
ILI incidence,RO,2020-07-12,2020-W28,0.0,ERVISS
ILI incidence,RO,2020-07-05,2020-W27,0.0,ERVISS
ILI incidence,RO,2020-06-28,2020-W26,0.0,ERVISS
ILI incidence,RO,2020-06-21,2020-W25,0.0,ERVISS
ILI incidence,SK,2023-04-30,2023-W17,120.5,ERVISS
ILI incidence,SK,2023-04-23,2023-W16,131.5,ERVISS
ILI incidence,SK,2023-04-16,2023-W15,149.2,ERVISS
ILI incidence,SK,2023-04-09,2023-W14,129.8,ERVISS
ILI incidence,SK,2023-04-02,2023-W13,210.1,ERVISS
ILI incidence,SK,2023-03-26,2023-W12,201.7,ERVISS
ILI incidence,SK,2023-03-12,2023-W10,187.8,ERVISS
ILI incidence,SK,2023-03-05,2023-W09,199.5,ERVISS
ILI incidence,SK,2023-02-26,2023-W08,229.3,ERVISS
ILI incidence,SK,2023-02-19,2023-W07,238.9,ERVISS
ILI incidence,SK,2023-02-12,2023-W06,235.6,ERVISS
ILI incidence,SK,2023-02-05,2023-W05,216.9,ERVISS
ILI incidence,SK,2023-01-29,2023-W04,236.1,ERVISS
ILI incidence,SK,2023-01-22,2023-W03,236.4,ERVISS
ILI incidence,SK,2023-01-15,2023-W02,307.5,ERVISS
ILI incidence,SK,2023-01-08,2023-W01,380.4,ERVISS
ILI incidence,SK,2023-01-01,2022-W52,427.6,ERVISS
ILI incidence,SK,2022-12-25,2022-W51,638.7,ERVISS
ILI incidence,SK,2022-12-18,2022-W50,630.1,ERVISS
ILI incidence,SK,2022-12-11,2022-W49,400.2,ERVISS
ILI incidence,SK,2022-12-04,2022-W48,162.7,ERVISS
ILI incidence,SK,2022-11-27,2022-W47,117.2,ERVISS
ILI incidence,SK,2022-11-20,2022-W46,109.9,ERVISS
ILI incidence,SK,2022-11-13,2022-W45,107.7,ERVISS
ILI incidence,SK,2022-11-06,2022-W44,98.4,ERVISS
ILI incidence,SK,2022-10-30,2022-W43,148.8,ERVISS
ILI incidence,SK,2022-10-23,2022-W42,134.2,ERVISS
ILI incidence,SK,2022-10-16,2022-W41,120.9,ERVISS
ILI incidence,SK,2022-10-09,2022-W40,154.7,ERVISS
ILI incidence,SK,2022-10-02,2022-W39,128.7,ERVISS
ILI incidence,SK,2022-09-25,2022-W38,107.9,ERVISS
ILI incidence,SK,2022-09-18,2022-W37,60.0,ERVISS
